case_id,source_file,pair_id,pair_type,kind_hint,target_vitals,direction_accuracy,normalized_l2,num_target_vitals,num_missing_predictions,missing_predictions,direction_match,before_vitals,target_vitals_values,predicted_vitals,llm_raw_response,llm_parse_error,llm_api_error,model
pancreatitis_with_ards,transitions/Respiratory/Pancreatitis with ARDS.json,p2,physiology_response,analgesia,"[""HR""]",1.0,0.2,1,0,"{""HR"": false}","{""HR"": true}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 93, ""RR"": 20, ""T"": 35.9}","{""HR"": 120}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 122, ""O2Sat"": 93, ""RR"": 20, ""T"": 35.9}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":122,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
pancreatitis_with_ards,transitions/Respiratory/Pancreatitis with ARDS.json,p3,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",0.5,1.2206555615733703,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": false, ""BP_sys"": true}","{""BP_dia"": 30, ""BP_sys"": 70, ""HR"": 130, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 85}","{""BP_dia"": 35, ""BP_sys"": 78, ""HR"": 130, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":35,""BP_sys"":78,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
pancreatitis_with_ards,transitions/Respiratory/Pancreatitis with ARDS.json,p4,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 85, ""RR"": 24, ""T"": null}","{""O2Sat"": 88}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 90, ""RR"": 24, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":90,""RR"":24,""T"":null}}",,,gpt-5.5
pancreatitis_with_ards,transitions/Respiratory/Pancreatitis with ARDS.json,p5,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 85, ""RR"": 24, ""T"": null}","{""O2Sat"": 92}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 92, ""RR"": 24, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":92,""RR"":24,""T"":null}}",,,gpt-5.5
pancreatitis_with_ards,transitions/Respiratory/Pancreatitis with ARDS.json,p6,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.25,3.283291031876401,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 30, ""BP_sys"": 70, ""HR"": 130, ""O2Sat"": 85, ""RR"": 24, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 85, ""HR"": 110, ""O2Sat"": 94}","{""BP_dia"": 28, ""BP_sys"": 68, ""HR"": 132, ""O2Sat"": 92, ""RR"": 24, ""T"": null}","{""vitals"":{""BP_dia"":28,""BP_sys"":68,""HR"":132,""O2Sat"":92,""RR"":null,""T"":null}}",,,gpt-5.5
asa_toxicity,transitions/Resuscitation/ASA Toxicity.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,1.118033988749895,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 60, ""BP_sys"": 83, ""HR"": 122, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 70, ""BP_sys"": 95, ""HR"": 108}","{""BP_dia"": 64, ""BP_sys"": 90, ""HR"": 116, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""vitals"":{""BP_dia"":64,""BP_sys"":90,""HR"":116,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
asa_toxicity,transitions/Resuscitation/ASA Toxicity.json,p2,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.8062257748298549,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 70, ""BP_sys"": 95, ""HR"": 108, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 78, ""BP_sys"": 100, ""HR"": 97}","{""BP_dia"": 74, ""BP_sys"": 100, ""HR"": 104, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""vitals"":{""BP_dia"":74,""BP_sys"":100,""HR"":104,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
asa_toxicity,transitions/Resuscitation/ASA Toxicity.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.0,5.435071296680476,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": 60, ""BP_sys"": 83, ""HR"": 122, ""O2Sat"": 93, ""RR"": 35, ""T"": 38.6}","{""BP_dia"": 75, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 85, ""RR"": 18}","{""BP_dia"": 58, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 92, ""RR"": 37, ""T"": 38.6}","{""vitals"":{""BP_dia"":58,""BP_sys"":80,""HR"":125,""O2Sat"":92,""RR"":37,""T"":null}}",,,gpt-5.5
anaphylaxis_medication_error,transitions/Resuscitation/Anaphylaxis and Medication Error.json,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,0.5385164807134505,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 105, ""O2Sat"": 91, ""RR"": 24, ""T"": 36.6}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 115}","{""BP_dia"": 44, ""BP_sys"": 82, ""HR"": 118, ""O2Sat"": 91, ""RR"": 24, ""T"": 36.6}","{""vitals"":{""BP_dia"":44,""BP_sys"":82,""HR"":118,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_medication_error,transitions/Resuscitation/Anaphylaxis and Medication Error.json,p2,physiology_response,vasopressor,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,3.576310948449533,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 115, ""O2Sat"": 91, ""RR"": null, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 90, ""O2Sat"": 95}","{""BP_dia"": 55, ""BP_sys"": 95, ""HR"": 125, ""O2Sat"": 94, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":55,""BP_sys"":95,""HR"":125,""O2Sat"":94,""RR"":null,""T"":null}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,0.7810249675906654,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 130, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": 50, ""BP_sys"": 82, ""HR"": 120}","{""BP_dia"": 55, ""BP_sys"": 88, ""HR"": 120, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""vitals"":{""BP_dia"":55,""BP_sys"":88,""HR"":120,""O2Sat"":96,""RR"":18,""T"":36.1}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p2,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,1.8,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 130, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120}","{""BP_dia"": 42, ""BP_sys"": 72, ""HR"": 134, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""vitals"":{""BP_dia"":42,""BP_sys"":72,""HR"":134,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,3.2015621187164243,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 130, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 115}","{""BP_dia"": 40, ""BP_sys"": 65, ""HR"": 145, ""O2Sat"": 96, ""RR"": 18, ""T"": 36.1}","{""vitals"":{""BP_dia"":40,""BP_sys"":65,""HR"":145,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p4,physiology_response,sedation,"[""BP_sys"", ""BP_dia""]",1.0,1.4422205101855958,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 30, ""BP_sys"": 60}","{""BP_dia"": 42, ""BP_sys"": 68, ""HR"": 120, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":42,""BP_sys"":68,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p6,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,2.29128784747792,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 115}","{""BP_dia"": 40, ""BP_sys"": 65, ""HR"": 135, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":40,""BP_sys"":65,""HR"":135,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p7,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,0.5,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 85}","{""BP_dia"": 55, ""BP_sys"": 90, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":55,""BP_sys"":90,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p8,time_progression,no_action,"[""BP_sys"", ""BP_dia""]",1.0,6.946221994724902,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 0, ""BP_sys"": 0}","{""BP_dia"": 35, ""BP_sys"": 60, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":35,""BP_sys"":60,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
burn_with_co_cn_poisoning,transitions/Resuscitation/Burn with COCN Toxicity.json,p9,physiology_response,antidote,"[""BP_sys"", ""BP_dia""]",1.0,1.2041594578792296,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 95}","{""BP_dia"": 52, ""BP_sys"": 86, ""HR"": 115, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":52,""BP_sys"":86,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
intra_abdominal_sepsis_cholangitis,transitions/Resuscitation/Intra-abdominal Sepsis.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.58309518948453,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 120, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 115}","{""BP_dia"": 60, ""BP_sys"": 95, ""HR"": 112, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""vitals"":{""BP_dia"":60,""BP_sys"":95,""HR"":112,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
intra_abdominal_sepsis_cholangitis,transitions/Resuscitation/Intra-abdominal Sepsis.json,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,1.5905973720586866,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 120, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""BP_dia"": 40, ""BP_sys"": 75, ""HR"": 140}","{""BP_dia"": 50, ""BP_sys"": 78, ""HR"": 128, ""O2Sat"": 95, ""RR"": 20, ""T"": 39.5}","{""vitals"":{""BP_dia"":50,""BP_sys"":78,""HR"":128,""O2Sat"":95,""RR"":20,""T"":39.5}}",,,gpt-5.5
intra_abdominal_sepsis_cholangitis,transitions/Resuscitation/Intra-abdominal Sepsis.json,p3,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",0.5,0.7071067811865476,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": false}","{""BP_dia"": 40, ""BP_sys"": 75, ""HR"": 140, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 40, ""BP_sys"": 80}","{""BP_dia"": 45, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":45,""BP_sys"":85,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
intra_abdominal_sepsis_cholangitis,transitions/Resuscitation/Intra-abdominal Sepsis.json,p4,time_progression,no_action,"[""BP_sys"", ""BP_dia""]",1.0,6.708203932499369,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 40, ""BP_sys"": 75, ""HR"": 140, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 0, ""BP_sys"": 0}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 140, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":30,""BP_sys"":60,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
iron_overdose_pregnant_patient,transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",0.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": false}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 94, ""RR"": 28, ""T"": 37}","{""O2Sat"": 96}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 97, ""RR"": 28, ""T"": 37}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":97,""RR"":null,""T"":null}}",,,gpt-5.5
iron_overdose_pregnant_patient,transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,1.4832396974191326,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 94, ""RR"": 28, ""T"": 37}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 88, ""RR"": 25}","{""BP_dia"": 56, ""BP_sys"": 84, ""HR"": 138, ""O2Sat"": 92, ""RR"": 30, ""T"": 37}","{""vitals"":{""BP_dia"":56,""BP_sys"":84,""HR"":138,""O2Sat"":92,""RR"":30,""T"":null}}",,,gpt-5.5
iron_overdose_pregnant_patient,transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,p3,time_progression,no_action,"[""O2Sat""]",1.0,0.8,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 88, ""RR"": 25, ""T"": null}","{""O2Sat"": 80}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 84, ""RR"": 25, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":84,""RR"":null,""T"":null}}",,,gpt-5.5
iron_overdose_pregnant_patient,transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,p4,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,2.753179979587241,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 88, ""RR"": 25, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 96, ""RR"": 12}","{""BP_dia"": 48, ""BP_sys"": 78, ""HR"": 135, ""O2Sat"": 94, ""RR"": 16, ""T"": null}","{""vitals"":{""BP_dia"":48,""BP_sys"":78,""HR"":135,""O2Sat"":94,""RR"":16,""T"":null}}",,,gpt-5.5
iron_overdose_pregnant_patient,transitions/Resuscitation/Iron Overdose in a Pregnant Patient.json,p5,physiology_response,antidote,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,2.824889378365107,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 96, ""RR"": 12, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 105, ""HR"": 95, ""O2Sat"": 96, ""RR"": 12}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 108, ""O2Sat"": 96, ""RR"": 12, ""T"": null}","{""vitals"":{""BP_dia"":55,""BP_sys"":82,""HR"":108,""O2Sat"":96,""RR"":12,""T"":null}}",,,gpt-5.5
local_anesthetic_systemic_toxicity,transitions/Resuscitation/Local Anesthetic Systemic Toxicity.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 90, ""BP_sys"": 180, ""HR"": 120, ""O2Sat"": 85, ""RR"": 40, ""T"": 37}","{""O2Sat"": 95}","{""BP_dia"": 90, ""BP_sys"": 180, ""HR"": 120, ""O2Sat"": 90, ""RR"": 40, ""T"": 37}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":90,""RR"":null,""T"":null}}",,,gpt-5.5
local_anesthetic_systemic_toxicity,transitions/Resuscitation/Local Anesthetic Systemic Toxicity.json,p2,physiology_response,antidote,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,10.011992808627062,5,1,"{""BP_dia"": true, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": null, ""BP_sys"": 0, ""HR"": 220, ""O2Sat"": 70, ""RR"": 0, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 100, ""HR"": 90, ""O2Sat"": 95, ""RR"": 16}","{""BP_dia"": null, ""BP_sys"": 60, ""HR"": 160, ""O2Sat"": 70, ""RR"": 0, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":60,""HR"":160,""O2Sat"":70,""RR"":0,""T"":null}}",,,gpt-5.5
nightmares_case_8_sepsis_cholangitis,transitions/Resuscitation/Nightmares Case 8 SepsisCholangitis.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 50, ""BP_sys"": 92, ""HR"": 122, ""O2Sat"": 92, ""RR"": 22, ""T"": 38.9}","{""O2Sat"": 96}","{""BP_dia"": 50, ""BP_sys"": 92, ""HR"": 122, ""O2Sat"": 96, ""RR"": 22, ""T"": 38.9}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":96,""RR"":null,""T"":null}}",,,gpt-5.5
nightmares_case_8_sepsis_cholangitis,transitions/Resuscitation/Nightmares Case 8 SepsisCholangitis.json,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,0.8717797887081347,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true, ""O2Sat"": true}","{""BP_dia"": 50, ""BP_sys"": 92, ""HR"": 122, ""O2Sat"": 92, ""RR"": 22, ""T"": 38.9}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 130, ""O2Sat"": 92}","{""BP_dia"": 46, ""BP_sys"": 86, ""HR"": 130, ""O2Sat"": 91, ""RR"": 22, ""T"": 38.9}","{""vitals"":{""BP_dia"":46,""BP_sys"":86,""HR"":130,""O2Sat"":91,""RR"":null,""T"":null}}",,,gpt-5.5
opioid_overdose_with_ards,transitions/Resuscitation/Opioid Overdose with ARDS.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 55, ""O2Sat"": 79, ""RR"": 4, ""T"": 34.5}","{""O2Sat"": 84}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 55, ""O2Sat"": 84, ""RR"": 4, ""T"": 34.5}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":84,""RR"":null,""T"":null}}",,,gpt-5.5
opioid_overdose_with_ards,transitions/Resuscitation/Opioid Overdose with ARDS.json,p2,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 55, ""O2Sat"": 79, ""RR"": 4, ""T"": 34.5}","{""O2Sat"": 88}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 55, ""O2Sat"": 88, ""RR"": 4, ""T"": 34.5}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":88,""RR"":null,""T"":null}}",,,gpt-5.5
opioid_overdose_with_ards,transitions/Resuscitation/Opioid Overdose with ARDS.json,p3,physiology_response,antidote,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,1.2083045973594573,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 55, ""O2Sat"": 79, ""RR"": 4, ""T"": 34.5}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 60, ""O2Sat"": 88, ""RR"": 8}","{""BP_dia"": 70, ""BP_sys"": 108, ""HR"": 68, ""O2Sat"": 84, ""RR"": 10, ""T"": 34.5}","{""vitals"":{""BP_dia"":70,""BP_sys"":108,""HR"":68,""O2Sat"":84,""RR"":10,""T"":null}}",,,gpt-5.5
opioid_overdose_with_ards,transitions/Resuscitation/Opioid Overdose with ARDS.json,p4,physiology_response,antidote,"[""RR""]",1.0,0.4,1,0,"{""RR"": false}","{""RR"": true}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 60, ""O2Sat"": 88, ""RR"": 8, ""T"": null}","{""RR"": 14}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 60, ""O2Sat"": 88, ""RR"": 12, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null,""RR"":12,""T"":null}}",,,gpt-5.5
opioid_overdose_with_ards,transitions/Resuscitation/Opioid Overdose with ARDS.json,p5,physiology_response,oxygen_support,"[""O2Sat""]",0.0,0.8,1,0,"{""O2Sat"": false}","{""O2Sat"": false}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 60, ""O2Sat"": 88, ""RR"": 8, ""T"": null}","{""O2Sat"": 90}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 60, ""O2Sat"": 94, ""RR"": 8, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":94,""RR"":null,""T"":null}}",,,gpt-5.5
